OTU.ID,MO100E,MO100S,MO87E,MO87S,MO98E,MO98S,MO99E,MO99S,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource
ASV2090,0,0,0,0,0,35,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Biscogniauxia;Biscogniauxia_unclassified;,Xylariaceae,1CB1ABFB-36B9-11D5-9548-00D0592D548C,81528,9,Pathotroph-Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph,Probable,Xylarioid,NULL,"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2091,0,0,0,0,0,35,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2092,0,0,0,0,0,35,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_unclassified;Capnodiales_unclassified;Capnodiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2093,0,0,0,0,0,35,0,0,Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_Incertae_sedis;Dothideomycetes_fam_Incertae_sedis;Gonatophragmium;Gonatophragmium_triuniae;,Gonatophragmium,1CB1C775-36B9-11D5-9548-00D0592D548C,8376,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV2094,0,0,0,0,0,0,35,0,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_conica;,Hygrophoraceae,1CB1CD3B-36B9-11D5-9548-00D0592D548C,80877,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Agaricoid,NULL,"Ectomycorrhizal or saprobic, on the ground in woods, fields and moorland (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2095,0,0,0,0,0,0,35,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2096,0,0,0,0,0,0,0,35,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2099,0,0,0,0,0,0,0,35,Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus_clarus;,Glomeraceae,1CB1CD2A-36B9-11D5-9548-00D0592D548C,82026,9,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))"
ASV21,79,293,249,1959,690,299,1689,19,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Itersonilia;Itersonilia_perplexans;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV210,0,0,0,0,0,0,0,554,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_unclassified;Auriculariales_unclassified;Auriculariales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2100,34,0,0,0,0,0,0,0,Fungi;Basidiomycota;Cystobasidiomycetes;Erythrobasidiales;Erythrobasidiales_fam_Incertae_sedis;Sakaguchia;Sakaguchia_oryzae;,Sakaguchia,78B76C57-4B39-43FD-8F52-CBAD57CDB7C2,27292,13,Saprotroph,Undefined Saprotroph,Probable,Yeast,NULL,Isolated from marine samples (Fell et al. 1973; Rhodosporidium dacryoideum),"Fell JW, et al. 1973. Canadian Journal of Microbiology 19:643-657 ((https://doi.org/10.1139/m73-106)); Yamada Y, et al. 1994. Bioscience, Biotechnology, and Biochemistry, 58:99-103 ((https://doi.org/10.1271/bbb.58.99))"
ASV2101,34,0,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2102,12,0,0,0,0,0,0,22,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Piskurozyma;Piskurozyma_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2103,24,0,0,0,10,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Helotiaceae_unclassified;Helotiaceae_unclassified;,Helotiaceae,1CB18C9C-36B9-11D5-9548-00D0592D548C,80845,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,"Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2104,34,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2105,0,34,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Podospora;Podospora_pleiospora;,Lasiosphaeriaceae,1CB1CD4A-36B9-11D5-9548-00D0592D548C,80930,9,Saprotroph,Undefined Saprotroph,Probable,Microfungus,NULL,"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2106,0,34,0,0,0,0,0,0,Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;Archaeorhizomyces_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2107,0,34,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;Arthrinium_sp;,Apiosporaceae,1CB1CCB5-36B9-11D5-9548-00D0592D548C,81935,9,Saprotroph,Plant Saprotroph,Probable,NULL,NULL,"Saprobic on dead plant parts, especially of palms, grasses etc., also isolated from soil (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2108,0,34,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Hypocreales_fam_Incertae_sedis_unclassified;Hypocreales_fam_Incertae_sedis_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV211,225,0,134,38,0,12,139,0,Fungi;Chytridiomycota;unidentified;unidentified;unidentified;unidentified;Chytridiomycota_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2110,0,34,0,0,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2111,0,0,0,34,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraconiothyrium;Paraconiothyrium_estuarinum;,Didymosphaeriaceae,1CB1CD0B-36B9-11D5-9548-00D0592D548C,80702,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
ASV2113,0,0,0,34,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria_hypoxylon;,Xylariaceae,1CB1ABFB-36B9-11D5-9548-00D0592D548C,81528,9,Pathotroph-Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph,Probable,Xylarioid,NULL,"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2114,0,0,0,34,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Hodophilus;Hodophilus_unclassified;,Clavariaceae,1CB18368-36B9-11D5-9548-00D0592D548C,80606,9,Saprotroph-Symbiotroph,Lichenized-Undefined Saprotroph,Probable,Clavarioid,NULL,"Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2119,0,0,0,34,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;unidentified;Halosphaeriaceae_sp;,Halosphaeriaceae,78C97E7B-E756-43C7-A89F-B98108EABDEC,80832,9,Saprotroph,Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,"Found in aquatic habitats, mostly in marine environments; saprobic on submerged or intertidal wood, occasionally associated with sand grains and similar substrata (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV212,0,0,0,19,0,528,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Chaetothyriales_unclassified;Chaetothyriales_unclassified;Chaetothyriales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2120,0,0,0,34,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium;Schizothecium_unclassified;,Lasiosphaeriaceae,1CB1CD4A-36B9-11D5-9548-00D0592D548C,80930,9,Saprotroph,Undefined Saprotroph,Probable,Microfungus,NULL,"Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2121,0,0,0,0,34,0,0,0,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_unclassified;,Orbiliaceae,1CB19716-36B9-11D5-9548-00D0592D548C,81091,9,Saprotroph,Wood Saprotroph,Probable,Microfungus,NULL,"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2122,0,0,0,0,34,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_Incertae_sedis;Sordariomycetes_fam_Incertae_sedis;Distoseptispora;Distoseptispora_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2123,0,0,0,0,34,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Articulospora;Articulospora_sp;,Helotiaceae,1CB18C9C-36B9-11D5-9548-00D0592D548C,80845,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,"Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2124,0,0,0,0,34,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_antarcticum;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2125,0,0,0,0,28,0,0,6,Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Peniophorella;Peniophorella_praetermissa;,Peniophorella,0CB5C5A6-62A5-4579-B5A2-76797F4EBA35,18202,13,Saprotroph,Undefined Saprotroph,Probable,Corticioid,White Rot,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV2127,0,0,0,0,0,34,0,0,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Phialophora;Phialophora_geniculata;,Herpotrichiellaceae,1CB1CD37-36B9-11D5-9548-00D0592D548C,80856,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Probable,Facultative Yeast-Microfungus,NULL,"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2129,0,0,0,0,0,34,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV213,218,0,205,20,27,10,52,6,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Drechslera;Drechslera_sp;,Pleosporaceae,1CB1CDA2-36B9-11D5-9548-00D0592D548C,81188,9,Pathotroph-Saprotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,"Necrotrophic pathogens and saprobes, especially associated with grasses. Many species are seed-borne (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))"
ASV2131,0,0,0,0,0,34,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylariaceae_unclassified;Xylariaceae_unclassified;,Xylariaceae,1CB1ABFB-36B9-11D5-9548-00D0592D548C,81528,9,Pathotroph-Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph,Probable,Xylarioid,NULL,"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2132,0,0,0,0,0,34,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;unidentified;unidentified;Hypocreales_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2133,0,0,0,0,0,0,34,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2134,0,0,0,0,0,0,34,0,Fungi;Basidiomycota;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2135,0,0,0,0,0,0,34,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2140,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2142,33,0,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_unclassified;Agaricales_unclassified;Agaricales_unclassified;,Agaricales,715D162F-5F0E-40C8-A7DC-79D488D3F937,90508,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Possible,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,NULL,"Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)","Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)"
ASV2144,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia_unclassified;,Orbiliaceae,1CB19716-36B9-11D5-9548-00D0592D548C,81091,9,Saprotroph,Wood Saprotroph,Probable,Microfungus,NULL,"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2145,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Acephala;Acephala_sp;,Acephala,6A3BA4F4-3199-4257-A267-588F857B5F5E,28956,13,Symbiotroph,Ectomycorrhizal,Possible,NULL,NULL,NULL,"Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as ECM/not ECM)"
ASV2146,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2147,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2148,33,0,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2149,33,0,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;unidentified;Hydnodontaceae_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV215,0,0,0,0,0,0,535,0,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Lasiodiplodia;Lasiodiplodia_unclassified;,Botryosphaeriaceae,1CB1CCD2-36B9-11D5-9548-00D0592D548C,80530,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,"Biotrophic, necrotrophic, or saprobic, especially associated with woody tissue (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2150,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Diaporthales;Cryphonectriaceae;Amphilogia;Amphilogia_sp;,Cryphonectriaceae,33B871A1-0148-4863-8FF0-83B08A8EDA61,510585,9,Pathotroph,Plant Pathogen,Probable,Microfungus,NULL,"Chestnut blight fungus, Cryphonectria parasitica (Milgroom & Cortesi 2004); Many species are parasitic on woody dicotyledonous plants, causing cankers and wilt due to disruption of cambial tissues. Species on plants in their native ecosystems are not necessarily agressive pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Milgroom MG, Cortesi P. 2004. Annual Review of Phytopathology 423:11-138 ((https://doi.org/10.1146/annurev.phyto.42.040803.140325))"
ASV2151,10,0,0,7,0,16,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylariaceae_unclassified;Xylariaceae_unclassified;,Xylariaceae,1CB1ABFB-36B9-11D5-9548-00D0592D548C,81528,9,Pathotroph-Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph,Probable,Xylarioid,NULL,"Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2152,8,0,0,25,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Tainosphaeria;Tainosphaeria_siamensis;,Chaetosphaeriaceae,A2975E8A-801C-4A1F-9099-3C1B24D8A295,82100,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV2153,33,0,0,0,0,0,0,0,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_zonata;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV2155,33,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV2159,0,33,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraconiothyrium;Paraconiothyrium_archidendri;,Didymosphaeriaceae,1CB1CD0B-36B9-11D5-9548-00D0592D548C,80702,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
ASV216,0,534,0,0,0,0,0,0,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_gamsii;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV2160,0,33,0,0,0,0,0,0,Fungi;Chytridiomycota;Chytridiomycota_unclassified;Chytridiomycota_unclassified;Chytridiomycota_unclassified;Chytridiomycota_unclassified;Chytridiomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
